0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0027.HK,0066.HK,0101.HK,0175.HK,0267.HK,0291.HK,0316.HK,0386.HK,0388.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0868.HK,0881.HK,0883.HK,0939.HK,0941.HK,0960.HK,0981.HK,0992.HK,1038.HK,1044.HK,1093.HK,1109.HK,1177.HK,1211.HK,1299.HK,1378.HK,1398.HK,1928.HK,2007.HK,2020.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2628.HK,2688.HK,3968.HK,3988.HK
17.1294,59.1832,136.0259,71.9236,42.5352,204.2869,26.0384,39.9151,4.1412,12.3146,10.5822,8.1641,9.1942,0.9151,79.3803,190.5224,1.6996,122.133,93.685,6.005,303.6162,0.7185,16.7021,1.2007,11.7674,9.0078,13.2444,1.5072,12.5296,6.8225,0.2367,9.5065,15.6921,14.3227,3.5029,7.4875,51.6713,145.1709,11.7568,1.8561,1.1775,3.5057,1.7783,24.2908,31.6476,19.0762,12.8908,12.4207,38.6995,7.9442,2.2457,23.6917,16.854,0.823
17.1455,59.1067,135.5768,71.9979,42.6203,203.716,26.0767,39.9977,4.1546,12.3607,10.6321,8.1334,9.15,0.8919,78.3775,189.496,1.6764,122.2904,95.3438,6.0309,302.6503,0.7184,16.8613,1.1869,11.8642,8.8959,13.0811,1.5044,12.4894,6.7853,0.2385,9.3158,15.8194,14.0089,3.5156,7.431,52.058,145.6089,11.7342,1.8355,1.1721,3.5414,1.7527,24.54,31.4551,18.9076,12.8468,12.661,38.5729,7.9285,2.2181,23.9003,16.9939,0.8289
16.8443,58.6602,134.9109,71.9984,42.0581,201.1798,26.0377,39.7459,4.1613,12.5157,10.5315,8.1334,9.3476,0.8942,79.8156,195.1068,1.681,122.6143,95.5291,6.031,311.7989,0.7221,16.8737,1.1869,11.8521,9.0523,13.0812,1.5044,12.4231,6.7762,0.2393,9.4745,15.8675,13.9742,3.6181,7.386,53.0296,147.603,11.6527,1.8766,1.1695,3.6089,1.768,24.3526,31.8807,18.8574,12.8179,12.8416,38.6045,7.9131,2.2216,23.6428,17.008,0.823
17.2132,59.2207,135.5819,73.3823,42.4921,205.8386,25.9993,39.7892,4.121,12.7794,10.6451,7.9917,9.3259,0.9325,74.4428,203.4763,1.7228,121.0565,93.5008,6.3579,307.167,0.7314,17.0463,1.1836,11.6823,8.9855,13.3585,1.5351,12.7421,6.9702,0.2385,9.4642,15.6442,14.0095,3.6951,7.5776,55.8479,151.0404,11.7791,1.92,1.1802,3.6528,1.7706,23.4576,29.4996,18.9755,12.8328,11.8941,38.4178,8.2075,2.2457,23.3858,16.9945,0.8435
17.608,59.2162,136.1017,75.4966,42.6022,211.4539,25.8567,39.7692,4.0963,12.182,10.7517,8.0672,8.7295,0.947,73.6084,197.9761,1.7793,118.591,92.2591,6.4529,294.0872,0.7411,16.8713,1.2013,11.2509,8.916,13.6919,1.5638,13.1741,7.1496,0.2333,9.5224,15.6689,14.0695,3.5989,7.6832,56.6563,138.4933,11.6595,1.8891,1.2021,3.3724,1.746,22.9495,30.665,19.0868,12.6513,11.9458,35.9329,8.522,2.2607,23.5115,17.3552,0.8557
17.6012,58.6718,134.7153,75.2371,42.4559,210.1032,25.4938,39.3756,4.0407,12.5646,10.6595,7.9626,8.7349,0.9571,72.9548,195.8595,1.774,117.1449,93.4548,6.6498,298.343,0.739,16.7173,1.194,11.1128,8.8902,13.9147,1.5465,13.0495,7.2023,0.2347,9.4341,15.6309,14.064,3.6787,7.6014,56.7316,137.8861,11.8255,1.8975,1.1963,3.4387,1.7454,23.2115,30.4405,19.4826,12.6174,11.7907,36.5453,8.5961,2.2633,22.0366,16.9552,0.8495
17.7244,58.1892,134.633,76.8791,42.084,213.6388,25.7918,39.5195,4.0315,12.495,10.6907,8.2112,8.5278,0.9635,74.7221,194.3125,1.8099,120.9489,90.1368,7.2499,302.2545,0.7459,16.6825,1.2685,11.3491,9.0708,13.9876,1.5623,13.1875,7.3916,0.233,9.4917,15.6213,13.9511,3.749,8.1482,56.8911,136.8057,12.0036,1.926,1.2142,3.4287,1.8081,22.4476,30.018,20.5113,13.3924,11.4151,34.8017,8.6373,2.3135,21.8621,17.703,0.8695
18.099,57.9865,134.4588,79.3626,42.1422,217.9441,25.8794,39.9117,4.0802,12.5614,10.7574,8.1735,8.6011,0.9603,72.9362,191.0163,1.7874,123.3612,85.5527,7.2198,309.3241,0.7499,16.6884,1.2724,11.5476,8.8508,13.9112,1.6018,13.3514,7.542,0.2347,9.4951,15.6109,14.5129,3.981,8.3313,60.3105,135.9687,11.8596,1.9928,1.2332,3.4299,1.8701,23.1222,30.6879,20.7873,13.7886,11.5545,34.5323,8.8881,2.2765,22.3853,17.611,0.8757
18.0883,57.9686,133.8367,79.773,42.0265,217.5938,26.3587,39.9671,4.0883,12.6741,10.6729,8.1053,8.2966,0.9572,70.2097,191.3861,1.7973,121.8942,87.7978,7.4673,314.0701,0.7464,16.5588,1.266,11.7825,8.675,13.9647,1.633,13.3957,7.6184,0.2342,9.2973,15.4563,14.7962,3.9524,8.2552,59.3591,133.5773,11.6559,2.0641,1.231,3.4032,1.8835,22.484,29.8259,20.4583,13.7062,11.453,34.5125,8.7207,2.2807,22.0705,17.8978,0.876
18.1567,57.5633,133.4024,81.0078,41.9432,217.7517,26.3215,39.8231,4.1291,12.954,10.7492,8.1363,8.7802,0.9619,71.5282,199.155,1.8206,124.3816,87.5583,7.3862,328.297,0.7539,16.4986,1.3071,11.7834,9.0853,14.911,1.6164,13.4897,7.5543,0.2399,9.499,15.5214,14.9715,3.9485,8.2221,58.5864,143.7785,12.0721,2.078,1.2258,3.4989,1.8325,23.8232,30.5729,20.5271,13.7363,11.8678,35.2982,8.7059,2.2946,22.4428,18.0256,0.876
18.4328,58.2222,135.2405,82.4261,42.2647,219.1172,26.2546,39.6934,4.1646,12.6031,10.8043,8.1297,8.828,0.9914,72.6855,204.1419,1.8677,123.0351,87.1656,7.2423,324.6158,0.7616,16.4566,1.3317,11.4358,9.283,15.0642,1.6422,13.562,7.493,0.2395,9.5561,15.6082,14.682,3.9972,8.0792,58.029,144.2849,12.2703,2.1268,1.2502,3.401,1.6901,24.21,31.3739,20.8218,13.8729,11.9709,34.0917,8.8802,2.3369,23.2102,17.9352,0.8852
18.4234,58.0218,135.0722,83.8424,42.2383,222.028,26.2651,39.7093,4.1528,13.0424,10.8465,8.2142,8.7876,1.0045,72.7772,217.4982,1.8546,122.06,85.9064,7.2288,323.5158,0.7545,16.5247,1.3253,11.7933,9.2569,15.005,1.6429,13.501,7.5237,0.2385,9.5599,15.6784,14.1477,4.1057,8.0374,59.8025,146.2274,12.5424,2.0386,1.2534,3.6451,1.6345,23.8432,31.9614,20.6284,13.7478,11.5765,34.4501,9.0233,2.3172,22.897,17.408,0.8826
18.5957,58.0734,135.3281,84.5549,42.3354,219.6826,26.2716,39.7191,4.1336,13.9608,10.7861,8.2772,8.5261,0.9874,70.667,211.8322,1.8782,121.5508,85.0029,7.1488,318.2638,0.7529,16.5042,1.3359,11.8084,8.9833,15.1719,1.6321,13.4379,7.4331,0.2399,9.5199,15.6823,13.6458,4.2351,8.1408,59.8173,148.703,12.3525,2.0163,1.251,4.1794,1.5019,23.5143,31.735,20.3981,13.4753,11.2479,34.5527,9.0255,2.3178,21.8382,17.6655,0.8711
18.6711,58.1591,135.0445,83.8252,42.0997,219.7246,26.4168,39.7642,4.125,13.7685,10.7687,8.1719,8.4519,1.0055,70.3223,212.3491,1.9098,121.9811,84.7181,7.2764,309.3746,0.7507,16.4722,1.3593,11.7544,9.1059,15.2466,1.637,13.4451,7.5776,0.2493,9.2299,15.6752,13.4655,4.0964,8.2498,58.8181,147.4166,12.2133,2.0314,1.2425,4.0581,1.5754,24.0474,32.7212,20.4561,13.4257,11.4311,34.3804,9.006,2.327,21.522,17.8122,0.8707
18.5489,57.8458,134.1197,84.0339,42.1754,218.3978,26.4491,39.817,4.1239,13.7959,10.7659,8.2713,8.3092,1.0192,70.7419,213.3146,1.9279,122.9733,82.0474,7.6341,311.3434,0.7486,16.4802,1.3761,12.3778,9.1483,15.373,1.6337,13.3619,7.9082,0.2461,9.3015,15.6712,13.6884,4.1551,8.5632,58.7056,142.9459,12.4401,2.0514,1.2422,4.0769,1.7054,23.5603,32.0742,20.6356,13.4367,11.3077,33.3375,9.1121,2.354,20.8234,18.173,0.8793
18.5687,58.2281,135.0316,83.5867,42.0524,220.9735,26.5712,39.9707,4.1448,14.1082,10.8054,8.3336,8.4423,1.0101,73.1933,203.754,1.905,127.7903,83.7859,7.5373,331.9436,0.7506,16.7658,1.3523,12.9274,9.2392,15.1799,1.6368,13.4173,8.1036,0.2498,8.9644,15.7217,13.7777,4.1857,8.4632,58.8125,144.7426,13.1618,2.0517,1.2477,4.187,1.7798,25.0905,32.2923,22.118,13.5115,12.0248,33.8757,9.1601,2.4439,20.8429,19.0053,0.8794
18.6918,58.3205,135.2955,81.8448,42.1086,220.0533,27.2075,41.0136,4.3081,14.3452,10.8465,8.5392,8.5416,1.022,76.2195,192.1757,1.9056,129.6087,83.1954,7.6704,334.2986,0.749,16.9432,1.3356,13.2964,9.3985,15.1356,1.6457,13.6207,8.3279,0.2506,9.0942,15.6945,13.9736,4.2212,8.6236,59.1222,144.5653,13.1807,2.1094,1.2507,4.3276,1.7292,25.7257,33.6863,22.1752,13.9076,12.2846,32.789,9.2869,2.4274,21.2525,19.2783,0.8826
18.9283,58.4754,135.5314,81.9297,42.0694,220.4984,27.5243,40.8283,4.3558,14.2535,10.7468,8.4385,8.2436,1.0291,75.7889,187.5991,1.9151,127.6264,81.9709,7.6712,330.6699,0.7602,16.9203,1.3426,13.2065,9.2876,15.2513,1.657,13.9011,8.4211,0.2501,8.8727,15.8241,13.9053,4.0805,8.6695,57.6693,139.812,13.0707,2.0708,1.2562,4.2683,1.7063,25.3726,33.3063,22.0093,13.967,11.9694,32.6668,9.3033,2.4173,20.9965,19.0552,0.8886
18.8496,58.3047,134.6776,80.4912,41.9941,220.6992,27.1783,40.145,4.3368,14.2108,10.6489,8.329,7.9206,1.0212,75.3086,186.5261,1.8785,126.1508,83.1644,7.6078,328.7871,0.7511,16.7402,1.3258,12.8448,9.3274,15.0759,1.6519,13.9049,8.3957,0.2443,8.8222,15.5563,13.5953,3.9575,8.4914,54.4748,134.4155,12.6733,1.9846,1.2565,4.1401,1.6761,25.3167,32.9958,20.7539,13.8546,12.0028,32.0485,9.2438,2.3938,20.6151,18.976,0.8888
18.6819,58.23,134.6774,82.8743,42.0808,221.6874,27.4925,40.145,4.3232,14.2419,10.6741,8.5119,7.8678,1.0177,73.6809,188.1603,1.8831,124.4248,80.6983,7.6569,333.5763,0.7752,16.7525,1.3498,12.8448,9.059,15.3533,1.6574,14.1973,8.3957,0.2445,8.9069,15.6043,13.4733,3.872,8.4914,53.6965,136.1898,12.7401,2.1011,1.2592,4.2197,1.6991,25.3376,30.5674,21.2247,13.5496,11.5507,32.2993,9.3369,2.3835,20.1795,18.99,0.883
18.4875,58.7208,134.6052,83.9824,42.3181,221.9919,27.1637,40.1234,4.2939,14.2652,10.7817,8.3753,7.5912,1.0241,73.7665,185.0986,1.8821,122.7409,80.9015,7.5383,325.9353,0.7637,16.6328,1.3457,12.7162,8.9349,15.182,1.6593,13.9904,8.3357,0.2426,8.9127,15.6119,13.4486,3.8827,8.284,52.6954,133.8998,12.5032,2.036,1.2558,4.2373,1.6675,24.5503,30.0188,20.541,13.5569,10.9647,31.8118,9.3784,2.3512,19.8462,18.9376,0.8854
18.4525,58.9027,133.705,85.4358,42.0117,219.9992,26.6906,39.9311,4.2733,14.1866,10.6927,8.3747,7.3007,1.0055,73.3854,187.3304,1.8819,117.6109,77.8764,7.5051,323.7986,0.7562,16.4224,1.3353,12.4719,8.8523,15.2297,1.662,13.9628,8.3443,0.2411,8.8591,15.4348,13.4127,3.891,8.227,52.0109,121.8085,11.9977,1.9697,1.2451,4.2967,1.629,24.172,29.8036,20.3545,13.3962,10.9939,31.0259,9.1606,2.3235,19.6835,18.2895,0.8883
18.6064,58.9867,134.6165,88.9842,42.235,225.5389,27.4015,40.7787,4.355,14.3905,10.6944,8.4268,7.5743,1.0231,74.4609,207.2706,1.9518,120.1096,84.9136,7.7025,336.5229,0.7934,16.5357,1.404,12.8998,8.9506,16.1454,1.718,14.8819,8.5028,0.2439,8.9029,15.5172,13.833,4.0413,8.6792,53.4777,133.8002,12.623,2.0499,1.2879,4.4864,1.66,26.1418,30.1916,21.4169,13.4419,12.1254,31.501,9.8907,2.4134,20.0575,19.1501,0.9119
18.9675,59.522,134.7846,90.331,42.6077,228.5518,27.1943,40.7833,4.3465,14.5397,10.7153,8.4132,7.4044,1.0227,72.6796,214.7398,1.9464,118.9835,81.9228,7.7484,330.7574,0.7875,16.6521,1.4137,12.8642,8.7831,15.9596,1.7146,14.9423,8.4254,0.2418,8.8993,15.6869,13.9668,4.014,8.6081,53.359,130.422,12.7589,2.1472,1.2927,4.6138,1.6465,25.8595,29.8176,21.5763,13.6396,11.9173,30.9714,9.9177,2.44,20.2589,19.0581,0.9203
19.0639,59.6953,136.3118,91.0793,42.988,232.0283,27.3453,41.2789,4.4603,14.614,10.8011,8.5332,7.5696,1.0178,74.0395,216.3256,1.9552,121.1664,83.2598,7.665,339.6912,0.8059,16.796,1.41,13.0742,8.7886,16.0702,1.7198,15.3772,8.4882,0.2502,9.2041,15.8913,14.2423,4.1413,8.6851,54.3191,134.9358,12.897,2.2745,1.3004,4.5631,1.6615,27.0452,30.5559,22.0084,14.1009,12.3813,31.3875,10.0705,2.4601,20.0451,19.2225,0.923
19.7398,59.6758,136.13,90.2614,43.2173,232.6617,27.5496,41.4593,4.5359,14.6184,10.8295,8.5459,7.6421,1.0344,73.999,207.6119,1.9419,121.2025,84.147,7.9616,340.9184,0.8024,16.7272,1.4001,13.5647,8.7987,16.075,1.7175,14.9567,8.6109,0.2523,9.3656,16.024,14.2814,4.1981,8.9356,54.6268,133.3137,12.797,2.4052,1.3008,4.5545,1.7362,27.1159,30.9481,22.4183,14.3373,12.4151,30.8015,9.9495,2.4883,20.0188,19.3126,0.9321
20.0575,59.5493,135.7891,90.5665,43.1797,236.829,27.4472,41.4232,4.4982,14.4197,10.7446,8.4269,7.4599,1.0416,74.0595,207.4309,1.9495,119.643,82.7811,8.118,335.4177,0.7998,16.4177,1.416,13.8264,8.5156,16.2076,1.7216,14.957,8.7234,0.2584,9.1671,16.2976,14.3037,3.9852,9.1417,53.4138,129.3222,12.9415,2.394,1.3103,4.5307,1.7423,26.9252,31.2189,23.2718,14.0058,12.4419,29.4285,10.0492,2.5687,20.3717,19.7171,0.9372
20.0016,59.4579,134.4174,90.5407,43.1674,236.6207,27.2434,40.9704,4.4228,14.1679,10.7541,8.3231,7.2034,1.0332,75.413,201.0509,1.935,117.725,82.0808,7.8707,331.8074,0.8052,16.3393,1.4532,13.1238,8.6471,16.2193,1.7099,14.6608,8.4256,0.2589,9.2702,16.277,14.1605,4.0182,8.5988,53.1074,130.2817,12.923,2.4024,1.2966,4.3705,1.6678,26.6461,30.8273,22.3756,13.9583,12.3556,30.1713,9.8452,2.4889,19.6576,19.2201,0.931
19.7807,59.5599,134.8397,88.9915,43.5063,232.4956,27.3173,41.3626,4.4423,14.2275,10.8026,8.3217,7.3338,1.0179,78.2118,194.6979,1.8653,117.6519,83.1747,7.8205,330.3473,0.7847,16.3366,1.4017,13.0305,8.6755,15.7933,1.6595,14.486,8.2304,0.2634,9.0362,16.1466,14.2451,4.0474,8.6875,53.487,133.2484,12.8468,2.3838,1.2619,4.3797,1.6343,26.5582,30.4609,21.5831,14.2314,12.0303,29.7752,9.4411,2.4026,20.1855,18.7818,0.9045
19.7802,59.4095,135.0585,89.7565,43.3755,236.4352,27.0423,41.5716,4.4422,14.9857,10.7646,8.2911,7.5003,1.0341,79.3967,198.2608,1.8699,118.2948,83.5417,7.9835,334.6969,0.7958,16.3485,1.3982,13.4554,8.5785,15.9883,1.6706,14.7509,8.3502,0.2647,9.1628,16.0982,14.1578,4.0943,8.8448,53.2915,136.6759,13.0835,2.402,1.2645,4.6775,1.6649,27.1004,31.0978,22.3378,14.1586,12.0902,30.1343,9.9362,2.4025,20.4587,19.1884,0.9221
20.1366,59.5731,135.0918,89.0113,43.3862,234.8022,26.8138,41.6658,4.423,14.9739,10.7673,8.3033,7.4846,1.0402,79.4788,204.7331,1.8935,117.7318,85.1006,7.9202,336.7478,0.796,16.1314,1.4088,13.2764,8.9676,16.0085,1.671,14.4627,8.2876,0.2596,9.1968,16.246,14.3179,4.1594,8.7006,53.9843,140.3625,13.235,2.4254,1.2728,4.7681,1.6781,27.1279,31.4882,22.3601,14.3505,12.2812,30.6112,9.7683,2.3584,20.0773,19.4599,0.9164
20.0046,59.4671,134.6603,89.0198,43.3038,233.979,27.13,41.4178,4.4437,15.0683,10.7683,8.2737,7.3098,1.0507,78.5491,212.2984,1.8844,116.8817,81.8472,8.1496,330.4523,0.7997,16.2067,1.3987,13.1562,8.8122,16.0752,1.674,14.5437,8.3438,0.259,9.0285,16.2635,14.4237,4.147,9.1405,53.504,136.2799,13.0435,2.4484,1.2729,4.7785,1.7165,25.9401,31.0447,22.3958,14.4099,11.8235,30.035,9.7073,2.3655,19.4835,19.3915,0.9224
19.8345,59.8311,134.6415,89.8514,43.3843,233.9463,26.5382,41.055,4.3756,14.8184,10.792,8.2725,7.1771,1.0587,80.35,218.5899,1.8887,115.9503,83.8048,8.3117,313.1125,0.8107,16.0815,1.4019,13.3973,8.5728,16.2846,1.6849,14.8335,8.2873,0.2577,9.5135,16.0376,14.5782,4.1293,8.9366,53.9819,136.5929,13.101,2.4526,1.2833,4.6983,1.7163,26.5211,31.2742,22.5605,14.6398,12.0324,29.6083,9.8143,2.3652,19.7222,19.5152,0.9252
19.4463,59.5235,133.2867,86.6146,43.0745,209.9538,25.9852,40.1665,4.3008,14.2742,10.589,8.3016,6.8602,1.0539,78.6502,205.5063,1.8792,112.5406,80.8381,8.2614,312.6398,0.8051,15.907,1.4256,13.2129,8.3929,16.3797,1.654,14.6719,8.2398,0.252,9.5225,15.6996,14.5236,3.9963,8.9464,52.6141,130.5943,12.5951,2.4887,1.2645,4.5784,1.7058,25.6608,30.0362,21.6338,14.3475,11.5493,28.8681,9.4413,2.3304,17.562,19.0347,0.9163
19.5455,59.371,133.0564,89.1409,42.9853,213.4634,26.0619,40.017,4.3275,14.7068,10.5129,8.372,6.9825,1.0678,77.521,206.1052,1.8744,112.2646,77.0807,8.1956,312.7612,0.8032,15.9674,1.4085,13.2121,8.3328,16.3136,1.6539,14.5649,8.2116,0.2589,9.2683,15.6028,14.7663,4.0601,8.8446,53.2904,134.681,12.5721,2.4749,1.2591,4.5384,1.7134,25.4713,29.6305,21.5317,14.3756,11.6689,30.0241,9.1466,2.3303,17.7058,19.0336,0.9133
18.7538,59.5404,131.6867,86.1249,42.7571,212.1359,25.5453,39.4391,4.2926,14.4395,10.4094,8.3697,6.6473,1.0547,75.4385,204.6209,1.8554,106.1535,76.7516,7.8179,300.5883,0.7789,15.6682,1.4559,12.7226,8.0999,16.4718,1.6256,14.3221,7.8957,0.2524,9.1283,15.4867,14.6752,3.8797,8.5609,50.5583,128.4477,12.1168,2.4423,1.2349,4.2591,1.6312,24.4832,28.5172,20.5862,14.1398,11.2071,28.8113,8.9584,2.2609,18.2158,18.3968,0.8925
18.6118,59.5887,131.851,83.9407,42.868,208.8046,25.3775,38.8764,4.2435,14.0619,10.3294,8.4774,6.6444,1.0276,76.4042,207.9944,1.7991,104.87,79.9145,7.7003,297.7877,0.7748,15.5877,1.4006,12.7474,8.1038,15.9439,1.5998,14.0905,7.671,0.2536,9.2405,15.7831,14.3559,3.942,8.276,50.9241,130.4925,12.067,2.4412,1.2158,4.2176,1.5922,24.9732,28.0587,20.3256,14.1916,11.5628,29.1739,8.7225,2.229,18.1274,18.1783,0.8834
18.3024,59.1524,131.1248,82.9061,42.546,202.9386,25.4441,38.1245,4.2079,13.437,10.1614,8.2913,6.3172,1.0561,77.1802,223.9851,1.7844,101.4891,80.185,7.7783,295.6853,0.7634,15.4824,1.4239,12.5898,8.0852,16.213,1.6297,13.9913,7.7043,0.2509,9.1729,15.4728,14.4014,3.9444,8.542,48.283,131.2063,12.0245,2.4719,1.2391,4.0569,1.5456,24.7949,27.8759,20.2492,14.6916,11.6626,29.1761,8.6876,2.2246,18.2316,18.4504,0.8888
18.1644,57.7262,131.0944,82.7336,42.3202,201.9065,25.0468,37.906,4.1194,13.7585,10.1088,8.1477,6.3508,1.0396,79.4703,222.7116,1.784,101.0355,79.1221,7.7439,302.4947,0.7669,15.2826,1.4099,13.2238,8.1725,16.2906,1.6293,14.0808,7.638,0.2498,9.1602,15.3097,14.3981,3.8327,8.4501,48.2718,132.8335,11.9995,2.4076,1.2388,4.1651,1.5733,25.081,27.0417,20.3451,14.7027,11.4572,28.4663,8.5928,2.2412,18.5006,18.418,0.8828
17.5075,57.5231,129.2811,78.4202,41.4873,197.6262,25.0393,37.6851,4.0711,13.6153,9.9928,8.3476,6.2263,1.0184,78.2616,217.7605,1.7788,97.728,76.6419,7.7578,297.0716,0.763,15.1431,1.4504,11.8372,8.0586,16.8383,1.6121,13.8382,7.4331,0.241,9.0203,15.0341,14.4285,3.7377,8.3015,46.4162,132.1309,11.7666,2.5252,1.2172,4.0548,1.4555,24.0939,26.0787,19.7191,14.3656,11.3187,25.9431,8.2349,2.2062,17.8844,18.1043,0.8708
17.5436,57.6436,130.1884,81.6494,41.9255,198.2199,24.8476,38.1941,4.0987,13.8338,10.145,8.4501,5.8681,1.0522,79.2718,233.0606,1.7976,97.5821,83.5945,8.0036,293.8901,0.776,15.1823,1.4677,11.7542,8.0228,17.2961,1.6207,13.9993,7.5172,0.2385,8.969,15.2597,14.2397,3.7511,8.5388,46.7142,128.3947,11.946,2.6348,1.2333,4.1446,1.4583,24.1602,23.8756,19.7892,14.1074,11.2754,25.4629,8.5452,2.2169,17.0837,18.2332,0.8768
17.6725,57.5164,129.0443,78.8706,42.3458,198.1659,24.8408,37.8693,4.0774,13.0265,10.1172,8.4984,5.744,1.038,77.3796,231.9796,1.8017,95.5678,79.6419,7.8873,282.8658,0.7666,14.9697,1.4605,11.5084,7.6864,16.9339,1.6147,13.7836,7.4138,0.2313,8.3758,16.0207,14.4615,3.7586,8.5926,44.7636,117.3133,11.7431,2.575,1.225,3.9413,1.5471,23.7576,23.4872,19.4488,14.0167,11.0472,24.5814,8.4811,2.1991,16.7898,17.864,0.8795
17.5416,57.3769,128.1779,73.2924,43.6909,192.3555,24.7665,37.498,4.078,12.3176,9.9807,8.4289,5.2982,1.0301,73.5254,227.132,1.7558,91.3385,76.8295,8.0353,272.2456,0.7519,14.8617,1.5256,11.3526,7.5688,17.3266,1.5816,13.6666,7.3137,0.2239,8.1239,16.4537,13.8561,3.5887,8.4929,42.6388,112.2498,11.1089,2.6163,1.2014,3.6524,1.657,22.6776,22.345,18.4466,13.3535,10.7487,23.8512,8.2507,2.1445,16.0854,17.0961,0.8592
17.7012,57.8356,129.2321,73.4911,43.9745,194.9805,25.2254,38.1736,4.0628,12.3433,10.102,8.2939,4.9021,0.9984,67.2608,214.6265,1.695,91.4074,78.5159,7.9504,268.7642,0.7387,15.2967,1.4738,11.2266,7.4245,16.5395,1.556,13.5417,7.2922,0.2205,8.0678,16.7177,13.6941,3.7278,8.2871,41.4584,101.6006,10.8011,2.356,1.1982,3.6509,1.5518,21.7929,21.9326,18.0704,13.0875,10.1814,23.0917,8.3245,2.0888,16.0626,16.7387,0.85
17.6841,57.537,126.1256,75.403,43.6282,194.8331,24.5599,37.8753,4.0089,12.6211,10.039,8.0408,5.1383,0.9902,67.8824,218.6897,1.6118,89.4422,77.4704,7.6244,269.8795,0.735,15.5047,1.4225,11.1899,7.1348,16.4416,1.5337,13.5017,7.1355,0.2256,7.9832,16.1755,13.7631,3.6553,8.0174,41.9417,104.8558,10.579,2.2877,1.1955,3.7221,1.4422,20.1778,22.1229,17.869,12.6244,9.2283,22.6071,8.247,2.0338,15.7169,16.4441,0.8442
18.3677,58.4622,128.1132,77.4536,44.5318,198.3822,24.9887,38.4678,4.0759,12.8675,10.1513,8.1718,5.208,0.9902,68.1902,223.1524,1.6395,91.8837,79.553,7.6239,270.0043,0.7479,15.6141,1.3679,11.6621,7.3125,16.4081,1.5614,13.6994,7.1258,0.2312,8.1304,16.7323,13.6062,3.6934,8.2752,43.0047,110.5367,11.0811,2.2739,1.2114,3.7417,1.4345,20.9162,21.5066,18.4373,12.9274,9.1228,22.1375,8.6635,2.0783,16.254,16.8774,0.8646
18.2077,58.2879,126.7159,76.9399,44.5082,199.7001,24.6627,38.8295,4.0603,12.6754,10.2839,8.2584,5.0041,0.992,64.7276,232.1828,1.6247,94.1715,78.8358,7.3594,257.8046,0.7512,15.765,1.3467,11.8982,7.2864,15.8961,1.5606,13.6392,7.0116,0.2311,8.2525,16.596,13.5816,3.6063,8.0015,42.4978,107.6636,11.4151,2.2818,1.2134,3.4862,1.3217,20.3741,20.7744,18.3605,12.776,8.8255,21.0959,8.5972,2.0703,16.3898,16.5044,0.8641
18.111,58.7348,127.0655,78.0638,44.7771,204.8161,24.4102,38.504,4.0372,12.0336,10.3264,7.8382,4.6157,1.0063,57.3965,225.9173,1.582,90.5185,74.1799,7.0123,232.4,0.7156,15.6923,1.2912,11.0298,6.8658,15.3652,1.5622,13.3648,6.1514,0.2179,7.8568,16.7111,13.8836,3.5186,7.5246,39.5646,98.7064,11.451,2.0871,1.2178,3.0799,1.0713,18.0184,19.647,17.745,12.1456,7.83,19.2561,8.7297,2.0209,15.4554,15.681,0.8606
17.4968,57.9533,123.3228,77.4472,43.276,202.4319,24.0237,37.2586,3.9102,10.6623,10.0775,7.3243,4.5028,0.9486,53.6703,204.0097,1.5269,87.5465,69.3484,6.3268,208.7605,0.6751,15.3521,1.2062,10.3777,6.5777,14.4752,1.5236,12.7721,5.2052,0.1934,7.7738,16.0612,13.4352,3.2213,6.9539,36.7654,92.0495,10.7145,1.824,1.173,2.7003,0.957,18.2191,19.4596,15.5064,11.8154,7.6364,18.6823,8.4535,1.8876,14.8644,14.5923,0.8344
17.6044,57.1111,124.0401,77.4803,42.8633,203.2301,23.9167,37.3594,3.8858,12.1797,10.0693,7.2769,5.0908,0.9386,57.9913,233.37,1.5599,97.9072,73.488,7.0002,257.2078,0.6975,15.3709,1.2374,10.9395,7.4931,14.9198,1.5048,13.2802,6.2102,0.2109,7.9458,15.9726,13.5623,3.5249,7.7872,39.8785,108.4762,11.0811,1.977,1.1655,3.2045,1.1025,20.8084,20.7079,16.7514,12.4129,8.6818,21.9042,8.5034,1.9707,15.5208,15.5083,0.8377
18.3743,57.4341,126.607,80.7131,43.555,207.0012,26.0147,39.5653,4.178,13.3203,10.3181,7.7701,5.0786,0.9963,64.5358,238.9014,1.6632,104.0453,81.3622,7.5289,273.6088,0.7075,16.0733,1.2933,12.0543,7.6716,15.4714,1.5675,13.6381,7.1008,0.2183,8.4392,16.3876,13.5937,3.78,8.4467,44.7642,118.0881,11.8098,2.1815,1.2144,3.5647,1.4171,21.7781,21.5992,18.5277,13.2068,9.5989,22.0205,8.852,2.0825,16.6454,16.9815,0.8707
